"CALC_TRAN_TO_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_TRAN_TO_LOG'";
"CALC_VARIABLE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_VARIABLE";"";"";
"CALC_VARIABLE_LOCAL";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"CALC_VARIABLE_LOCAL";"";"";
"CALC_VARIABLE_META";"TABLE";"EC_FRMW";"VERSIONED";"";"VIEW";"V_CALC_VARIABLE_META";"";"";
"CALC_VAR_ALL";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"V_CALC_VAR_ALL";"";"";
"CALC_VAR_DIMENSION";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"VIEW";"V_CALC_VAR_DIMS";"";"";
"CALC_VAR_INHERITED";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"V_CALC_VAR_INHERITED";"";"";
"CALC_VAR_KEY_RD_MAPPING";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_VAR_KEY_READ_MAPPING";"";"";
"CALC_VAR_KEY_WR_MAPPING";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_VAR_KEY_WRITE_MAPPING";"";"";
"CALC_VAR_READ_MAPPING";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_VAR_READ_MAPPING";"";"";
"CALC_VAR_WRITE_MAPPING";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_VAR_WRITE_MAPPING";"";"";
"CALC_WET_GAS_EXPORT_LOG";"TABLE";"EC_TRAN";"EVENT";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_WET_GAS_EXPORT_LOG'";
"CALENDAR";"OBJECT";"EC_TRAN";"VERSIONED";"";"TABLE";"CALENDAR";"CALENDAR_VERSION";"";
"CALENDAR_COLLECTION";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"CALENDAR_COLLECTION";"CALENDAR_COLL_VERSION";"";
"CALENDAR_COLL_SETUP";"DATA";"EC_REVN";"";"CALENDAR";"TABLE";"CALENDAR_COLL_SETUP";"";"";
"CALENDAR_DAY";"DATA";"EC_REVN";"DAY";"CALENDAR";"TABLE";"CALENDAR_DAY";"";"";
"CALENDER_TEMPLATE";"OBJECT";"EC_REVN";"VERSIONED";"";"TABLE";"CALENDER_TEMPLATE";"CALENDER_TMPL_VERSION";"";
"CAL_COLL_BUSINESS_DAY";"DATA";"EC_REVN";"DAY";"CALENDAR_COLLECTION";"VIEW";"V_CAL_COLL_BUSINESS_DAY";"";"";
"CANAL";"OBJECT";"EC_TRAN";"";"";"TABLE";"CANAL";"CANAL_VERSION";"";
"CANAL_TRANSIT";"DATA";"EC_TRAN";"DAY";"CANAL";"TABLE";"CANAL_TRANSIT";"";"";
"CANAL_TRANSIT_PENALTY";"DATA";"EC_TRAN";"DAY";"CANAL";"TABLE";"CANAL_TRANSIT_PENALTY";"";"";
"CAPACITY_BID";"DATA";"EC_TRAN";"DAY";"";"TABLE";"CAPACITY_BID";"";"";
"CAPACITY_BID_AVAILABLE";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID";"";"BID_STATUS = 'SUB'";
"CAPACITY_BID_CNTR_CAP";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_CNTR_CAP";"";"";
"CAPACITY_BID_CNTR_INTER";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_CNTR_CAP";"";"";
"CAPACITY_BID_CONTACT";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_FORM";"";"";
"CAPACITY_BID_DAY_CAP";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_DAY_CAP";"";"";
"CAPACITY_BID_INTERNAL";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID";"";"";
"CAPACITY_BID_LOCATION";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_LOCATION";"";"";
"CAPACITY_BID_LOC_INTER";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_LOCATION";"";"";
"CAPACITY_BID_MISC";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_FORM";"";"";
"CAPACITY_BID_OTHER";"DATA";"EC_TRAN";"EVENT";"";"TABLE";"CAPACITY_BID_FORM";"";"";
