"BUSINESS_UNIT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BUSINESS_UNIT";"LABEL";-100;"/EC";"APPLICATION";"Business Unit";
"CALC_ATTRIBUTE_META";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calc Attribute Metadata";
"CALC_ATTRIBUTE_META";"LABEL";-100;"/EC";"APPLICATION";"Calc Attribute Metadata";
"CALC_ATTRIBUTE_META";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"Y";
"CALC_COLLECTION_ELEMENT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calc Collection Element";
"CALC_COLLECTION_ELEMENT";"LABEL";-100;"/EC";"APPLICATION";"Calc Collection Element";
"CALC_COLLECTION_ELEMENT";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"Y";
"CALC_DAY_DEF_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Deferment Calculation Log";
"CALC_DAY_DEF_LOG";"LABEL";-100;"/EC";"APPLICATION";"Deferment Calculation Log";
"CALC_DAY_PROD_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Daily Production Calculation Log";
"CALC_DAY_PROD_LOG";"LABEL";-100;"/EC";"APPLICATION";"Daily Production Calculation Log";
"CALC_FCST_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Log for Forecast Calculations that has run";
"CALC_FCST_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"CALC_FCST_LOG";"LABEL";-100;"/EC";"APPLICATION";"Forecast Calculation Log";
"CALC_MTH_PROD_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Monthly Production Calculation Log";
"CALC_MTH_PROD_LOG";"LABEL";-100;"/EC";"APPLICATION";"Monthly Production Calculation Log";
"CALC_OBJECT_META";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calc Object Metadata";
"CALC_OBJECT_META";"LABEL";-100;"/EC";"APPLICATION";"Calc Object Metadata";
"CALC_OBJECT_META";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"Y";
"CALC_PRICE_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Price Calculation Log";
"CALC_PRICE_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALC_PRICE_LOG";"LABEL";-100;"/EC";"APPLICATION";"Price Calculation Log";
"CALC_PROCESS_DETAIL_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calculation Process Log";
"CALC_PROCESS_DETAIL_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALC_PROCESS_DETAIL_LOG";"LABEL";-100;"/EC";"APPLICATION";"Calculation Process Detail Log";
"CALC_PROCESS_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calculation Process Log";
"CALC_PROCESS_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALC_PROCESS_LOG";"LABEL";-100;"/EC";"APPLICATION";"Calculation Process Log";
"CALC_REVN_LOG";"DESCRIPTION";-100;"/EC";"APPLICATION";"Revenue Calculation Log";
"CALC_REVN_LOG";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
