"CONTRACT_PRICE_LIST";"INSERTING";"AFTER";"20";"DESCRIPTION";"-100";"APPLICATION";"Creating a row for each price concept element";
"CO_GEN_UNIT";"UPDATING";"AFTER";"3000";"DESCRIPTION";"-100";"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CO_GEN_UNIT";"UPDATING";"AFTER";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CTRL_SAFETY_SYSTEM";"UPDATING";"AFTER";"3000";"DESCRIPTION";"-100";"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CTRL_SAFETY_SYSTEM";"UPDATING";"AFTER";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_EVENT_CORR_ACTION";"INSERTING";"BEFORE";"3000";"DESCRIPTION";"-100";"APPLICATION";"Check if action is overlapping or not";
"DEFER_EVENT_CORR_ACTION";"INSERTING";"BEFORE";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_EVENT_CORR_ACTION";"UPDATING";"AFTER";"3100";"DESCRIPTION";"-100";"APPLICATION";"Check if action is overlapping or not";
"DEFER_EVENT_CORR_ACTION";"UPDATING";"AFTER";"3100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FCTY_EVENT";"DELETING";"BEFORE";"400";"DESCRIPTION";"-100";"APPLICATION";"Delete stream records which are child upon deleting parent";
"DEFER_LOSS_FCTY_EVENT";"DELETING";"BEFORE";"400";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FCTY_EVENT";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Setting class name";
"DEFER_LOSS_FCTY_EVENT";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FCTY_EVENT";"INSERTING OR UPDATING";"AFTER";"200";"DESCRIPTION";"-100";"APPLICATION";"Instansiate child records based on streams linked to a choke model";
"DEFER_LOSS_FCTY_EVENT";"INSERTING OR UPDATING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FCTY_EVENT";"UPDATING";"AFTER";"300";"DESCRIPTION";"-100";"APPLICATION";"Delete stream records which are outside start daytime and end daytime";
"DEFER_LOSS_FCTY_EVENT";"UPDATING";"AFTER";"300";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FIELD_EVENT";"DELETING";"BEFORE";"400";"DESCRIPTION";"-100";"APPLICATION";"Delete stream records which are child upon deleting parent";
"DEFER_LOSS_FIELD_EVENT";"DELETING";"BEFORE";"400";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FIELD_EVENT";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Setting class name";
"DEFER_LOSS_FIELD_EVENT";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FIELD_EVENT";"INSERTING OR UPDATING";"AFTER";"200";"DESCRIPTION";"-100";"APPLICATION";"Instansiate child records based on streams linked to a choke model";
"DEFER_LOSS_FIELD_EVENT";"INSERTING OR UPDATING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_FIELD_EVENT";"UPDATING";"AFTER";"300";"DESCRIPTION";"-100";"APPLICATION";"Delete stream records which are outside start daytime and end daytime";
"DEFER_LOSS_FIELD_EVENT";"UPDATING";"AFTER";"300";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOSS_STRM_EVENT";"UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Update rate";
"DEFER_LOSS_STRM_EVENT";"UPDATING";"AFTER";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"DELETING";"BEFORE";"3200";"DESCRIPTION";"-100";"APPLICATION";"Delete calculated data for this well when deleing it";
"DEFER_LOW_AFF_WELL_LONG";"DELETING";"BEFORE";"3200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING";"BEFORE";"3000";"DESCRIPTION";"-100";"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING";"BEFORE";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3500";"DESCRIPTION";"-100";"APPLICATION";"Check if the low rate is greater than the potential rate";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3500";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3600";"DESCRIPTION";"-100";"APPLICATION";"Set the parent end_date to max(end_date) if end_date is not null";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3600";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"BEFORE";"3400";"DESCRIPTION";"-100";"APPLICATION";"Check for well status = open before allow operation";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"BEFORE";"3400";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"UPDATING";"AFTER";"3100";"DESCRIPTION";"-100";"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_LONG";"UPDATING";"AFTER";"3100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_LONG";"UPDATING";"BEFORE";"3300";"DESCRIPTION";"-100";"APPLICATION";"Delete calculated data for this well when changing start or end date";
"DEFER_LOW_AFF_WELL_LONG";"UPDATING";"BEFORE";"3300";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"DELETING";"BEFORE";"3200";"DESCRIPTION";"-100";"APPLICATION";"Delete calculated data for this well when deleing it";
"DEFER_LOW_AFF_WELL_SHORT";"DELETING";"BEFORE";"3200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING";"BEFORE";"3000";"DESCRIPTION";"-100";"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING";"BEFORE";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"AFTER";"3500";"DESCRIPTION";"-100";"APPLICATION";"Check if the low rate is greater than the potential rate";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"AFTER";"3500";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"AFTER";"3600";"DESCRIPTION";"-100";"APPLICATION";"Set the parent end_date to max(end_date) if end_date is not null";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"AFTER";"3600";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"BEFORE";"3400";"DESCRIPTION";"-100";"APPLICATION";"Check for well status = open before allow operation";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"BEFORE";"3400";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"UPDATING";"AFTER";"3100";"DESCRIPTION";"-100";"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_SHORT";"UPDATING";"AFTER";"3100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_AFF_WELL_SHORT";"UPDATING";"BEFORE";"3300";"DESCRIPTION";"-100";"APPLICATION";"Delete calculated data for this well when changing start or end date";
"DEFER_LOW_AFF_WELL_SHORT";"UPDATING";"BEFORE";"3300";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"DEFER_LOW_EVENT_LONG";"DELETING";"BEFORE";"3400";"DESCRIPTION";"-100";"APPLICATION";"Delete child records";
